schidkn,pscore,classid,cs,female,nwhite,n
79,79.80307,23300,22,1,0,1
9,84.03146,2610,21,1,0,1
7,72.2043,2005,24,0,0,1
7,72.2043,2106,24,1,0,1
17,72.2043,4900,24,1,0,1
13,80.62405,3800,23,1,0,1
25,54.46356,7400,27,1,0,1
38,81.06232,11300,19,1,0,1
10,76.2043,3000,22,1,0,1
27,73.05615,7930,27,1,1,1
37,73.93887,11000,27,1,0,1
50,76.86479,14800,24,1,0,1
69,73.93887,20600,23,1,0,1
65,84.83393,19400,19,0,1,1
20,61.25368,5900,21,0,1,1
47,55.60554,13900,24,0,0,1
63,72.2043,18751,22,1,0,1
7,76.86479,1903,17,0,0,1
46,60.22899,13600,24,0,1,1
40,72.2043,11800,22,0,0,1
40,74.72899,11800,22,1,0,1
7,75.44504,2107,23,1,1,1
9,72.2043,2507,13,1,0,1
7,65.65492,2005,24,0,1,1
41,66.91418,12040,13,0,0,1
67,50.92652,20000,18,1,0,1
36,73.05615,10700,24,1,0,1
2,48.908,600,19,1,1,1
51,72.2043,15244,25,0,0,1
76,76.2043,22700,23,0,0,1
1,84.54381,200,20,1,0,1
56,61.25368,16551,16,1,0,1
17,53.32159,5000,24,0,1,1
10,73.05615,3000,22,0,0,1
19,62.3401,5415,17,0,1,1
8,69.67344,2205,16,1,0,1
27,78.08084,8032,25,0,1,1
48,79.22899,14200,22,1,0,1
55,83.29073,16400,21,0,0,1
41,81.95739,12041,14,1,1,1
13,73.05615,3900,22,0,0,1
73,59.08084,21800,22,0,0,1
5,52.09319,1500,21,0,0,1
52,80.62405,15400,20,1,0,1
7,67.91418,2004,23,0,0,1
37,75.44504,10835,16,1,1,1
22,65.65492,6526,22,0,1,1
51,80.62405,15048,17,1,0,1
59,66.91418,17500,17,0,0,1
13,73.93887,3900,22,1,0,1
60,54.46356,17900,21,1,0,1
37,83.0685,10835,16,1,1,1
23,70.58084,6727,21,0,0,1
12,75.44504,3600,23,1,0,1
12,66.91418,3500,21,1,0,1
76,60.22899,22578,17,0,0,1
9,78.67344,2507,13,0,0,1
70,78.67344,20962,23,1,0,1
32,68.74133,9500,24,0,1,1
48,56.80924,14200,22,0,0,1
68,79.22899,20259,24,0,0,1
7,53.32159,1904,14,0,0,1
1,79.22899,300,20,1,0,1
37,85.34628,10900,25,1,0,1
1,72.2043,300,20,0,0,1
29,65.65492,8400,16,0,1,1
52,77.45122,15500,22,1,0,1
3,52.09319,800,22,1,0,1
3,79.80307,902,23,0,1,1
4,62.3401,1100,23,1,0,1
28,79.22899,8125,17,0,1,1
72,82.88332,21374,14,0,0,1
73,77.45122,21800,22,1,0,1
54,68.74133,15900,15,0,0,1
72,85.21664,21463,23,1,0,1
80,76.86479,23500,21,1,0,1
20,76.2043,5919,21,1,1,1
1,50.92652,300,20,1,0,1
33,65.65492,9837,27,1,1,1
40,71.38949,11739,12,1,0,1
7,76.86479,2106,24,1,0,1
43,63.45739,12600,15,1,0,1
12,69.67344,3600,23,0,0,1
22,56.80924,6422,20,0,1,1
12,74.72899,3600,23,0,0,1
51,73.93887,15142,22,0,0,1
67,56.80924,20000,18,0,0,1
63,54.46356,18854,22,0,0,1
25,69.67344,7200,17,0,1,1
50,53.32159,14747,16,0,0,1
36,77.45122,10700,24,0,0,1
55,59.08084,16400,21,0,0,1
39,66.91418,11500,20,1,0,1
59,82.67961,17456,13,1,0,1
19,76.2043,5500,26,1,1,1
28,66.91418,8233,23,0,1,1
30,64.50677,8800,23,0,1,1
51,69.67344,15141,25,1,0,1
60,82.47591,17758,16,1,0,1
4,62.3401,1200,24,0,0,1
27,79.22899,8032,25,1,1,1
52,77.45122,15300,13,0,0,1
64,80.62405,19056,19,0,0,1
34,56.80924,10100,20,0,0,1
48,81.06232,14146,12,1,0,1
58,78.08084,17155,15,0,0,1
13,76.2043,3900,22,1,1,1
71,64.50677,21072,16,0,0,1
7,52.09319,2005,24,0,1,1
63,71.38949,18853,21,0,0,1
27,61.25368,7900,25,1,1,1
9,81.06232,2508,13,1,0,1
75,61.25368,22200,16,1,0,1
8,66.91418,2309,25,1,0,1
29,82.47591,8400,16,0,1,1
61,56.80924,18061,17,1,0,1
8,64.50677,2400,23,0,0,1
37,69.67344,10900,25,1,1,1
79,46.7722,23180,15,0,0,1
17,64.50677,4800,15,1,0,1
79,76.2043,23300,22,0,0,1
44,53.32159,13100,23,1,0,1
57,59.08084,16853,12,1,0,1
80,69.67344,23400,13,0,0,1
49,57.95122,14400,16,0,0,1
12,74.72899,3600,23,1,0,1
51,81.56232,15142,22,1,0,1
10,73.93887,2900,19,1,0,1
49,74.72899,14600,20,1,0,1
40,74.72899,11800,22,1,0,1
58,74.72899,17155,15,0,0,1
59,70.58084,17500,17,1,0,1
63,79.22899,18751,22,1,0,1
35,50.92652,10400,25,0,0,1
8,70.58084,2309,25,1,0,1
27,79.22899,7900,25,0,1,1
23,71.95181,6800,23,0,1,1
47,55.60554,13900,24,0,0,1
20,53.32159,5800,21,1,1,1
23,68.74133,6727,21,1,1,1
31,66.91418,9100,21,0,1,1
64,81.06232,19055,21,1,0,1
8,71.38949,2205,16,1,0,1
38,82.24751,11100,13,1,0,1
41,65.65492,12200,22,1,0,1
9,77.45122,2509,12,0,0,1
44,82.24751,12944,17,1,1,1
27,53.32159,7823,14,1,1,1
21,73.05615,6220,27,0,1,1
33,71.95181,9700,26,0,1,1
23,45.72282,6727,21,1,1,1
27,73.93887,8032,25,1,1,1
59,63.45739,17500,17,0,0,1
16,64.50677,4512,17,1,1,1
56,61.25368,16647,21,0,1,1
13,63.45739,3800,23,1,0,1
20,67.91418,5919,21,0,1,1
48,66.91418,14145,13,0,0,1
25,59.08084,7200,17,1,0,1
3,85.21664,903,24,0,0,1
37,75.44504,11039,24,0,1,1
46,80.62405,13500,17,1,0,1
42,84.83393,12400,23,0,0,1
58,59.08084,17349,24,0,0,1
5,71.38949,1400,24,0,0,1
9,65.65492,2611,22,1,0,1
69,63.45739,20500,22,1,0,1
25,74.72899,7400,27,0,0,1
38,79.80307,11300,19,0,0,1
25,76.2043,7200,17,0,1,1
39,62.3401,11500,20,0,0,1
72,56.80924,21463,23,0,0,1
20,61.25368,5800,21,1,1,1
24,62.3401,6922,14,1,1,1
9,83.0685,2509,12,0,0,1
13,82.67961,3700,16,1,0,1
58,53.32159,17349,24,1,0,1
15,71.38949,4210,13,0,1,1
40,43.64257,11900,23,1,0,1
21,68.74133,6100,23,0,0,1
32,68.74133,9329,16,0,1,1
80,78.67344,23400,13,0,0,1
72,80.62405,21464,22,1,0,1
9,81.95739,2713,21,0,0,1
58,59.08084,17349,24,1,0,1
23,52.09319,6800,23,0,1,1
78,44.64875,22900,24,0,0,1
63,55.60554,18751,22,0,0,1
72,69.67344,21464,22,1,0,1
64,70.58084,19100,23,1,0,1
49,75.44504,14600,20,1,0,1
11,85.0006,3200,22,1,0,1
44,45.72282,13000,23,0,1,1
31,72.2043,9200,19,1,1,1
34,61.25368,10000,19,1,0,1
17,64.50677,5000,24,1,0,1
8,44.64875,2308,24,0,0,1
27,79.22899,8031,25,1,1,1
51,78.67344,15244,25,1,0,1
38,76.86479,11100,13,1,0,1
28,53.32159,8126,15,0,1,1
47,52.09319,14000,26,0,0,1
50,53.32159,14900,22,1,0,1
76,49.91418,22700,23,0,0,1
49,74.72899,14400,16,0,0,1
18,61.25368,5300,22,1,1,1
69,69.67344,20600,23,1,0,1
16,65.65492,4512,17,1,1,1
48,52.09319,14340,23,0,0,1
44,81.56232,12900,16,0,1,1
19,59.08084,5618,26,0,1,1
54,78.08084,15900,15,1,0,1
35,47.82776,10200,17,1,0,1
17,38.12405,5000,24,1,1,1
19,84.21048,5617,22,0,1,1
22,63.45739,6318,16,0,1,1
76,71.95181,22700,23,0,0,1
3,49.91418,800,22,0,0,1
64,82.24751,19056,19,1,0,1
44,82.88332,12900,16,1,1,1
10,84.03146,2800,13,0,0,1
14,62.3401,4000,13,0,1,1
48,68.74133,14340,23,1,0,1
63,73.93887,18662,14,0,0,1
41,56.80924,12200,22,1,0,1
28,65.65492,8126,15,1,1,1
72,76.2043,21464,22,0,0,1
47,59.08084,14000,26,0,0,1
44,48.908,13000,23,0,0,1
52,63.45739,15300,13,0,0,1
58,76.2043,17350,22,0,0,1
15,59.08084,4300,19,0,1,1
9,78.08084,2611,22,1,0,1
37,75.44504,11000,27,1,0,1
39,63.45739,11500,20,0,0,1
46,71.95181,13700,23,0,0,1
5,79.80307,1300,16,0,0,1
58,73.93887,17350,22,1,0,1
68,72.2043,20168,16,0,0,1
29,62.3401,8500,21,1,1,1
53,79.80307,15800,22,0,1,1
12,75.44504,3500,21,1,0,1
15,59.08084,4300,19,0,1,1
50,57.95122,14900,22,1,0,1
3,74.72899,701,15,1,0,1
47,61.25368,13900,24,1,0,1
20,69.67344,5900,21,1,1,1
49,79.80307,14500,22,1,0,1
51,72.2043,15244,25,0,0,1
4,73.93887,1000,13,0,0,1
13,76.2043,3900,22,1,0,1
14,47.82776,4000,13,1,1,1
75,64.43307,22366,23,1,0,1
58,75.14912,17154,15,0,0,1
31,55.41455,9100,21,1,1,1
27,82.71703,7929,26,0,1,1
42,70.8343,12300,17,0,0,1
74,53.01949,21976,16,1,0,1
66,81.89603,19757,24,1,0,1
48,78.95776,14300,21,1,0,1
21,56.55653,6100,23,1,1,1
40,78.29727,11900,23,0,0,1
13,74.29727,3800,23,0,0,1
63,61.17381,18853,21,1,0,1
66,57.6985,19757,24,0,0,1
27,78.29727,7900,25,1,1,1
10,74.29727,2900,19,1,0,1
9,78.95776,2713,21,0,0,1
54,80.7664,16000,21,1,0,1
70,53.01949,20962,23,1,0,1
74,67.74789,21976,16,0,0,1
49,77.53801,14400,16,1,0,1
70,84.34048,20769,16,1,0,1
40,83.65529,11800,22,1,0,1
17,58.90221,5000,24,0,0,1
44,84.77258,12944,17,1,1,1
68,74.29727,20300,27,1,0,1
49,48.86517,14400,16,0,0,1
76,58.90221,22700,23,1,0,1
28,69.00715,8233,23,1,1,1
60,75.14912,17758,16,1,0,1
13,67.74789,3800,23,0,0,1
58,70.8343,17155,15,0,0,1
55,73.48245,16400,21,1,0,1
28,65.55035,8126,15,0,1,1
80,82.35283,23500,21,1,0,1
23,52.00714,6727,21,1,0,1
8,61.17381,2400,23,0,0,1
70,66.59974,20800,24,1,0,1
28,82.71703,8125,17,0,1,1
48,81.32196,14145,13,0,0,1
59,66.59974,17500,17,0,0,1
73,67.74789,21675,13,1,0,1
24,64.43307,7100,18,0,1,1
76,72.67381,22668,22,1,0,1
30,78.29727,8700,17,0,1,1
20,86.30344,5700,17,1,1,1
3,61.17381,902,23,0,0,1
49,84.05035,14500,22,1,0,1
20,84.05035,5700,17,0,1,1
13,74.29727,3800,23,0,0,1
47,70.00715,13900,24,1,0,1
8,78.29727,2308,24,0,0,1
74,72.67381,22100,25,1,1,1
68,73.48245,20168,16,1,1,1
11,84.05035,3100,14,1,0,1
5,76.03184,1500,21,0,0,1
4,66.59974,1100,23,0,0,1
54,75.14912,16100,22,1,0,1
9,84.77258,2507,13,1,0,1
37,71.7664,10834,16,1,0,1
3,86.46394,903,24,0,0,1
68,65.55035,20300,27,0,0,1
74,72.67381,21977,16,0,1,1
75,66.59974,22400,22,1,0,1
14,69.00715,4100,21,1,1,1
53,53.01949,15800,22,1,1,1
51,70.8343,15244,25,0,1,1
9,83.65529,2509,12,1,0,1
59,83.65529,17456,13,1,0,1
3,87.35283,903,24,1,0,1
58,72.67381,17154,15,1,0,1
1,69.00715,200,20,0,0,1
5,85.16147,1500,21,1,0,1
7,61.17381,2005,24,0,1,1
21,75.14912,6100,23,1,0,1
48,64.43307,14200,22,1,0,1
67,64.43307,19800,13,0,0,1
31,71.7664,9000,15,0,1,1
22,80.17381,6424,22,1,1,1
27,63.34665,7823,14,0,1,1
63,83.15529,18751,22,1,0,1
3,70.00715,702,16,1,0,1
31,77.53801,9100,21,0,1,1
54,77.53801,16100,22,0,0,1
47,49.92073,13900,24,1,0,1
75,83.15529,22400,22,0,0,1
8,66.59974,2205,16,1,0,1
58,51.00097,17154,15,0,0,1
17,71.7664,4900,24,0,0,1
12,78.95776,3600,23,1,0,1
23,56.55653,6727,21,1,1,1
50,58.90221,14700,17,1,0,1
58,84.05035,17200,23,0,0,1
31,76.03184,9200,19,1,1,1
55,52.00714,16346,23,0,0,1
63,76.82196,18854,22,1,0,1
41,69.00715,12100,19,0,0,1
78,85.64294,23000,23,1,0,1
63,86.46394,18663,15,0,0,1
19,64.43307,5416,16,0,1,1
50,65.55035,14747,16,0,0,1
17,83.65529,4900,24,1,0,1
21,60.04418,6100,23,0,1,1
51,87.58122,15244,25,0,0,1
30,83.65529,8700,17,0,1,1
49,80.17381,14500,22,0,0,1
51,49.92073,15141,25,1,0,1
52,58.90221,15400,20,1,0,1
15,69.00715,4300,19,1,1,1
36,78.95776,10700,24,1,0,1
43,76.03184,12800,23,1,0,1
40,77.53801,11800,22,1,0,1
54,87.58122,16100,22,1,0,1
71,45.73554,21072,16,0,0,1
50,67.74789,14800,24,0,0,1
58,76.03184,17155,15,0,0,1
76,72.67381,22669,24,1,0,1
36,82.71703,10600,23,1,0,1
67,67.74789,19900,17,1,0,1
58,84.34048,17155,15,1,0,1
16,61.17381,4513,17,0,1,1
18,81.32196,5200,24,0,1,1
80,65.55035,23600,21,1,0,1
70,70.8343,20770,16,0,0,1
28,73.48245,8233,23,1,1,1
58,64.43307,17200,23,0,0,1
34,78.29727,9900,15,1,0,1
78,60.04418,22800,14,0,0,1
9,83.65529,2713,21,1,0,1
4,61.17381,1200,24,0,0,1
67,64.43307,19900,17,0,0,1
58,80.17381,17350,22,1,0,1
50,63.34665,14900,22,1,0,1
50,74.29727,14900,22,1,0,1
37,76.82196,10835,16,1,0,1
48,76.13775,14200,22,0,0,1
43,66.59974,12700,22,1,0,1
27,62.32196,7900,25,0,1,1
69,79.54418,20400,14,1,0,1
28,86.46394,8200,24,1,1,1
50,72.67381,14700,17,1,0,1
58,75.14912,17155,15,1,0,1
51,84.05035,15049,17,1,0,1
21,72.67381,6220,27,0,0,1
38,83.15529,11300,19,1,0,1
23,64.43307,6800,23,1,1,1
33,67.74789,9837,27,1,1,1
51,70.8343,15243,24,0,0,1
59,70.8343,17500,17,1,0,1
43,76.82196,12643,14,0,0,1
39,44.80344,11436,12,0,0,1
50,75.14912,14747,16,1,0,1
33,62.32196,9838,27,1,1,1
71,60.04418,21100,24,1,0,1
24,74.29727,7100,18,1,1,1
11,85.64294,3200,22,1,0,1
55,70.8343,16345,22,0,0,1
19,86.30344,5617,22,0,1,1
50,60.04418,14900,22,1,1,1
23,63.34665,6727,21,1,1,1
68,70.00715,20167,17,1,0,1
20,73.48245,5800,21,1,1,1
10,74.29727,2800,13,1,0,1
4,57.6985,1200,24,0,1,1
58,60.04418,17349,24,1,0,1
63,87.43924,18752,21,0,0,1
21,60.04418,6100,23,0,0,1
4,66.59974,1200,24,0,0,1
62,75.14912,18300,17,1,0,1
44,47.81579,13000,23,0,1,1
4,56.55653,1000,13,1,0,1
60,80.7664,17800,25,1,0,1
72,82.71703,21463,23,0,0,1
39,52.00714,11500,20,1,0,1
73,64.43307,21800,22,0,0,1
7,74.29727,1904,14,1,0,1
78,86.12444,22800,14,0,0,1
76,58.90221,22579,17,0,0,1
37,76.82196,10835,16,1,0,1
1,61.17381,100,14,0,0,1
1,69.00715,200,20,0,0,1
12,65.55035,3400,14,1,0,1
71,69.00715,21072,16,1,0,1
31,57.6985,9000,15,0,1,1
46,64.43307,13600,24,0,0,1
50,80.7664,14800,24,0,0,1
65,86.79109,19300,16,1,0,1
65,81.89603,19300,16,1,0,1
71,52.00714,21100,24,0,0,1
51,70.8343,15048,17,0,0,1
78,53.01949,23000,23,0,0,1
58,67.74789,17200,23,1,0,1
19,51.00097,5618,26,0,1,1
16,74.29727,4512,17,0,1,1
66,63.34665,19757,24,1,0,1
50,48.86517,14900,22,1,0,1
72,77.53801,21463,23,0,0,1
44,46.74171,13100,23,1,0,1
39,79.54418,11436,12,1,0,1
32,58.90221,9500,24,0,1,1
1,79.54418,100,14,1,0,1
19,67.74789,5500,26,1,1,1
1,64.43307,300,20,0,0,1
48,75.14912,14200,22,1,0,1
41,76.82196,12200,22,1,0,1
1,56.55653,300,20,0,0,1
23,56.55653,6800,23,0,0,1
58,74.29727,17350,22,0,0,1
72,67.74789,21464,22,1,0,1
41,67.74789,12040,13,1,0,1
41,76.82196,12100,19,1,0,1
19,58.90221,5618,26,0,1,1
79,78.29727,23200,22,1,0,1
16,66.59974,4512,17,1,1,1
71,62.32196,21200,24,0,0,1
63,80.7664,18662,14,0,0,1
44,62.32196,13000,23,1,1,1
52,78.29727,15500,22,1,0,1
1,84.97629,200,20,1,0,1
75,85.64294,22367,24,0,0,1
37,75.14912,11000,27,0,0,1
72,72.67381,21463,23,1,0,1
49,76.82196,14600,20,0,1,1
69,66.59974,20600,23,0,0,1
50,73.48245,14700,17,0,0,1
2,48.86517,600,19,0,1,1
28,73.48245,8100,15,1,1,1
68,86.30344,20260,22,0,0,1
12,65.55035,3400,14,1,0,1
61,76.82196,18100,20,1,0,1
44,75.14912,12900,16,0,1,1
51,86.54016,15244,25,0,0,1
51,79.50929,15243,24,0,0,1
22,66.40436,6424,22,1,1,1
69,79.50929,20600,23,1,0,1
38,88.76237,11300,19,0,0,1
24,63.1451,6922,14,1,1,1
20,86.74387,5919,21,0,1,1
13,81.51546,3900,22,1,0,1
63,82.1451,18663,15,0,0,1
72,67.52164,21464,22,1,0,1
62,78.79324,18300,17,0,0,1
7,72.80559,2106,24,0,0,1
13,72.80559,3800,23,0,0,1
51,85.12657,15048,17,1,0,1
21,78.79324,6100,23,0,1,1
46,68.57102,13600,24,0,0,1
34,64.29324,10000,19,1,0,1
73,82.73769,21700,22,1,0,1
37,68.57102,10900,25,0,0,1
8,78.79324,2308,24,1,0,1
76,89.55251,22700,23,1,0,1
49,84.68831,14500,22,1,0,1
63,82.73769,18662,14,1,0,1
22,53.97843,6318,16,1,1,1
51,86.94757,15142,22,1,0,1
72,68.57102,21463,23,1,0,1
5,89.32411,1300,16,0,0,1
49,80.92905,14400,16,1,0,1
7,73.73769,2107,23,0,0,1
35,64.29324,10300,24,1,0,1
31,75.45374,9000,15,1,1,1
62,64.29324,18400,24,1,0,1
13,69.71917,3800,23,1,0,1
28,75.45374,8200,24,1,1,1
31,46.77473,9100,21,0,1,1
37,67.52164,11000,27,0,0,1
8,78.00312,2309,25,1,0,1
23,63.1451,6800,23,1,1,1
44,84.32411,12944,17,1,0,1
12,80.92905,3600,23,0,0,1
58,83.86732,17349,24,1,0,1
28,83.86732,8125,17,0,1,1
27,86.02164,8032,25,1,1,1
58,80.92905,17350,22,1,0,1
54,80.92905,16100,22,0,0,1
70,84.32411,20961,24,1,0,1
30,86.31177,8700,17,0,1,1
63,84.68831,18662,14,1,0,1
23,57.38583,6727,21,0,1,1
1,86.02164,201,20,1,0,1
25,64.29324,7200,17,1,0,1
28,82.73769,8127,15,1,1,1
29,79.50929,8400,16,1,1,1
19,59.66978,5618,26,1,1,1
44,73.73769,13000,23,1,0,1
18,87.61423,5216,25,1,1,1
54,89.06485,16000,21,1,0,1
27,86.31177,7929,26,0,1,1
3,87.61423,701,15,0,0,1
72,85.12657,21374,14,0,0,1
71,80.92905,21100,24,0,0,1
7,52.97226,2106,24,0,0,1
28,82.73769,8125,17,1,1,1
22,66.40436,6318,16,0,1,1
41,73.73769,12041,14,1,0,1
68,87.13275,20259,24,0,0,1
51,73.73769,15243,24,1,0,1
75,62.01546,22200,16,1,0,1
17,72.80559,5000,24,0,0,1
28,83.86732,8334,22,1,1,1
51,83.86732,15049,17,0,0,1
71,62.01546,21200,24,0,0,1
76,67.52164,22578,17,1,0,1
11,87.61423,3100,14,0,0,1
51,81.51546,15048,17,0,0,1
76,86.02164,22700,23,1,0,1
73,86.74387,21600,15,1,0,1
39,65.31793,11437,12,0,0,1
16,67.52164,4513,17,1,1,1
69,82.73769,20600,23,1,0,1
43,58.52781,12700,22,0,0,1
65,81.51546,19300,16,0,0,1
27,65.31793,7823,14,1,1,1
23,70.97843,6727,21,0,1,1
15,87.86732,4400,15,1,1,1
54,86.31177,16000,21,1,0,1
3,71.97843,800,22,1,0,1
51,69.71917,15244,25,1,0,1
18,63.1451,5200,24,0,0,1
44,88.76237,12900,16,1,1,1
60,72.80559,17759,15,1,0,1
22,75.45374,6424,22,0,1,1
52,69.71917,15500,22,1,0,1
61,60.87349,18200,22,1,0,1
16,75.45374,4512,17,1,1,1
10,86.74387,3000,22,0,0,1
49,78.79324,14400,16,0,0,1
8,75.45374,2308,24,0,0,1
58,85.12657,17154,15,0,0,1
76,69.71917,22579,17,0,0,1
76,60.87349,22578,17,0,0,1
30,74.6451,8800,23,1,1,1
37,81.51546,10900,25,0,0,1
69,70.97843,20500,22,1,0,1
44,87.13275,12944,17,0,1,1
41,89.06485,12200,22,0,0,1
43,54.99078,12800,23,0,0,1
50,66.40436,14900,22,1,0,1
61,72.80559,18100,20,0,0,1
17,65.31793,4814,16,0,0,1
43,88.76237,12600,15,0,0,1
46,64.29324,13700,23,1,0,1
70,72.80559,20769,16,0,0,1
18,78.79324,5200,24,1,0,1
24,64.29324,6921,14,0,1,1
36,86.31177,10533,14,0,0,1
61,82.73769,18100,20,1,0,1
52,89.69447,15400,20,1,0,1
59,83.29324,17457,14,1,0,1
69,73.73769,20600,23,1,0,1
55,78.00312,16346,23,1,0,1
66,76.26855,19757,24,0,0,1
18,83.29324,5100,16,1,1,1
29,88.43522,8400,16,1,1,1
27,87.13275,7930,27,0,1,1
43,52.97226,12700,22,1,0,1
16,63.1451,4513,17,0,1,1
68,72.80559,20167,17,1,0,1
52,86.02164,15500,22,0,0,1
11,86.74387,3100,14,1,0,1
71,88.09572,21072,16,0,0,1
75,88.89818,22366,23,0,0,1
11,87.35497,3200,22,0,0,1
1,66.40436,300,20,0,0,1
19,77.12041,5617,22,1,1,1
58,79.50929,17350,22,0,0,1
27,76.26855,7900,25,1,1,1
51,59.66978,15244,25,1,0,1
38,87.13275,11100,13,1,0,1
79,73.73769,23300,22,1,0,1
68,76.26855,20168,16,1,0,1
9,80.92905,2508,13,0,0,1
31,72.80559,9000,15,0,1,1
64,81.51546,19056,19,1,0,1
78,52.97226,22800,14,0,0,1
17,72.80559,5000,24,0,0,1
22,78.00312,6525,20,1,1,1
52,86.02164,15500,22,1,0,1
28,75.45374,8126,15,0,1,1
59,62.01546,17500,17,0,0,1
22,77.12041,6424,22,0,1,1
80,63.1451,23400,13,0,0,1
39,59.66978,11436,12,0,0,1
13,63.1451,3900,22,0,0,1
59,89.06485,17600,17,1,0,1
48,82.1451,14300,21,0,0,1
69,72.80559,20600,23,0,0,1
63,85.12657,18662,14,0,0,1
47,48.713,13900,24,0,0,1
66,85.12657,19758,22,0,0,1
39,67.52164,11436,12,1,0,1
57,71.97843,17000,20,1,0,1
42,73.73769,12400,23,0,0,1
27,72.80559,7824,14,0,1,1
75,77.12041,22400,22,1,0,1
8,68.57102,2400,23,0,0,1
79,77.12041,23300,22,1,0,1
63,86.02164,18663,15,0,0,1
78,53.97843,22900,24,0,0,1
76,49.78707,22668,22,0,0,1
23,84.32411,6728,23,1,1,1
58,78.00312,17200,23,0,0,1
79,71.97843,23200,22,1,0,1
52,85.62657,15500,22,1,0,1
43,71.97843,12700,22,1,0,1
51,71.97843,15000,16,0,0,1
55,79.50929,16346,23,1,0,1
68,87.61423,20260,22,0,0,1
49,77.12041,14600,20,1,0,1
59,85.12657,17600,17,1,0,1
80,75.45374,23600,21,0,0,1
3,84.68831,800,22,0,0,1
58,77.12041,17154,15,0,0,1
70,72.80559,20961,24,1,0,1
76,79.50929,22669,24,1,0,1
31,46.77473,9200,19,1,1,1
61,75.45374,18100,20,1,0,1
17,68.57102,4900,24,1,1,1
27,85.62657,7930,27,0,1,1
31,75.45374,9200,19,0,1,1
50,74.6451,14747,16,0,0,1
27,86.02164,7824,14,1,1,1
76,66.40436,22700,23,1,0,1
27,86.31177,8031,25,1,1,1
51,85.62657,15048,17,0,0,1
18,73.73769,5300,22,0,0,1
69,70.97843,20400,14,1,0,1
27,87.13275,7929,26,1,1,1
7,78.79324,2005,24,1,0,1
31,73.73769,9100,21,0,1,1
17,60.87349,5000,24,1,1,1
6,86.02164,1800,23,1,0,1
27,86.74387,7930,27,0,1,1
63,62.01546,18854,22,0,0,1
31,62.01546,9100,21,0,1,1
9,86.54016,2610,21,0,0,1
28,73.73769,8125,17,1,1,1
6,85.62657,1700,18,0,0,1
44,63.1451,12944,17,1,1,1
52,78.00312,15500,22,0,0,1
6,85.62657,1600,13,1,0,1
58,80.92905,17155,15,1,0,1
73,80.26855,21800,22,1,0,1
3,68.57102,903,24,1,0,1
3,74.6451,702,16,1,0,1
31,80.26855,9200,19,0,1,1
51,73.73769,15142,22,1,0,1
69,68.57102,20500,22,1,0,1
21,79.50929,6100,23,1,1,1
22,72.80559,6423,22,1,1,1
44,86.54016,12900,16,1,1,1
57,71.97843,16853,12,0,0,1
7,80.26855,1903,17,0,0,1
13,81.51546,3700,16,1,0,1
31,77.12041,9000,15,0,1,1
69,83.86732,20500,22,1,0,1
22,53.97843,6424,22,0,1,1
27,86.74387,8032,25,0,1,1
1,77.12041,300,20,0,0,1
54,85.62657,16000,21,1,0,1
80,83.86732,23400,13,0,0,1
73,86.74387,21700,22,1,0,1
55,62.01546,16346,23,0,0,1
69,78.00312,20600,23,0,0,1
47,78.00312,13800,14,1,0,1
47,89.55251,14000,26,1,0,1
39,77.12041,11436,12,1,0,1
68,62.01546,20259,24,0,0,1
40,73.73769,11900,23,0,0,1
59,67.52164,17500,17,1,0,1
69,84.32411,20600,23,1,0,1
73,75.45374,21700,22,0,0,1
41,69.71917,12040,13,0,0,1
39,70.97843,11500,20,1,0,1
58,77.12041,17200,23,0,0,1
30,86.31177,8700,17,0,1,1
41,72.80559,12041,14,1,0,1
36,80.08031,10533,14,1,0,1
1,85.26453,300,20,1,0,1
75,77.42502,22400,22,1,0,1
76,72.94971,22578,17,1,0,1
59,87.09785,17457,14,1,0,1
74,69.49292,22100,25,1,1,1
23,74.77687,6727,21,1,1,1
63,80.76453,18752,21,1,0,1
7,70.5423,2004,23,1,0,1
32,71.69044,9329,16,1,1,1
7,87.99292,1904,14,0,0,1
56,63.98675,16551,16,0,0,1
61,79.9744,18200,22,0,0,1
4,81.48058,1200,24,0,0,1
32,84.11638,9329,16,1,1,1
27,82.23983,7930,27,1,1,1
62,81.48058,18500,23,1,0,1
48,85.26453,14145,13,1,0,1
9,85.26453,2713,21,0,0,1
51,87.99292,15000,16,0,0,1
37,80.76453,10834,16,1,0,1
21,82.90033,6100,23,1,0,1
58,88.51144,17155,15,1,0,1
25,71.69044,7300,22,0,1,1
22,52.80773,6424,22,0,1,1
48,76.61638,14200,22,0,0,1
43,87.09785,12800,23,1,0,1
67,60.49909,19900,17,0,0,1
54,89.58551,16000,21,0,0,1
63,82.23983,18853,21,1,0,1
52,89.32625,15500,22,0,0,1
47,80.76453,14000,26,1,0,1
7,83.48674,2005,24,1,0,1
70,79.09168,20769,16,1,0,1
8,85.26453,2205,16,1,0,1
51,88.71514,15243,24,1,0,1
50,75.70897,14700,17,1,0,1
44,85.26453,12900,16,1,1,1
3,84.11638,903,24,0,0,1
1,88.51144,100,14,1,0,1
61,79.9744,18061,17,0,0,1
23,79.09168,6619,16,1,1,1
11,89.10403,3100,14,1,0,1
58,79.9744,17154,15,1,0,1
41,91.76453,12200,22,1,1,1
36,82.23983,10700,24,0,0,1
61,72.94971,18100,20,1,0,1
27,85.83859,7930,27,1,1,1
74,82.23983,21977,16,1,0,1
